,number,value,datetime_start,datetime_complete,duration,params_Tu,params_Tv,system_attrs_fail_reason,state
167,167,443733.4521691423,2022-01-14 11:15:28.743814,2022-01-14 11:15:30.012071,0 days 00:00:01.268257,19.54981509806322,27268.25646174131,,COMPLETE
168,168,50497059.37327815,2022-01-14 11:15:30.166834,2022-01-14 11:15:31.167018,0 days 00:00:01.000184,19.977020011871982,3132670.3708711043,,COMPLETE
169,169,4018824.6660344405,2022-01-14 11:15:31.337433,2022-01-14 11:15:33.984818,0 days 00:00:02.647385,17.13837962129934,249130.29767987286,,COMPLETE
170,170,30511913.34577793,2022-01-14 11:15:34.168175,2022-01-14 11:15:56.015097,0 days 00:00:21.846922,1.9411267724423205,1893061.3052435527,,COMPLETE
171,171,59375069.58578526,2022-01-14 11:15:56.195079,2022-01-14 11:15:57.725105,0 days 00:00:01.530026,20.361038232889545,3683470.7633952564,,COMPLETE
172,172,816228.6200214872,2022-01-14 11:15:57.889614,2022-01-14 11:16:01.559974,0 days 00:00:03.670360,8.58088186168755,50596.47214285098,,COMPLETE
173,173,45764.67487776455,2022-01-14 11:16:01.895105,2022-01-14 11:16:05.537003,0 days 00:00:03.641898,15.31977336806848,2668.615015708536,,COMPLETE
174,174,112908184.1023517,2022-01-14 11:16:05.688669,2022-01-14 11:16:10.339404,0 days 00:00:04.650735,12.688048237725162,7004956.361475037,,COMPLETE
175,175,84179205.76876788,2022-01-14 11:16:10.517962,2022-01-14 11:16:13.012373,0 days 00:00:02.494411,7.884774685397689,5222620.205140506,,COMPLETE
176,176,29047156.406718772,2022-01-14 11:16:13.260605,2022-01-14 11:16:15.676182,0 days 00:00:02.415577,15.13575697014478,1801987.8028220176,,COMPLETE
177,177,2680201.6482572467,2022-01-14 11:16:15.862378,2022-01-14 11:16:18.258298,0 days 00:00:02.395920,17.51545254717156,166070.17835723984,,COMPLETE
178,178,30408089.423995305,2022-01-14 11:16:18.423385,2022-01-14 11:16:20.812201,0 days 00:00:02.388816,21.5879205636527,1886268.2899310344,,COMPLETE
179,179,2403479.3449385692,2022-01-14 11:16:21.059739,2022-01-14 11:16:42.341918,0 days 00:00:21.282179,3.882546042118395,149142.2100250651,,COMPLETE
180,180,130078.71159040203,2022-01-14 11:16:42.511624,2022-01-14 11:16:45.274972,0 days 00:00:02.763348,14.911406577558392,7915.008936371949,,COMPLETE
181,181,54068077.217184536,2022-01-14 11:16:45.434863,2022-01-14 11:16:48.139958,0 days 00:00:02.705095,11.779222364757985,3354414.9467077143,,COMPLETE
182,182,2922387.3182053333,2022-01-14 11:16:48.303019,2022-01-14 11:16:54.430096,0 days 00:00:06.127077,6.174147730460881,181305.66877505273,,COMPLETE
183,183,62546433.33682051,2022-01-14 11:16:54.782997,2022-01-14 11:16:57.003698,0 days 00:00:02.220701,14.727688974625488,3880361.923904272,,COMPLETE
184,184,36916000.08629937,2022-01-14 11:16:57.199372,2022-01-14 11:17:00.309533,0 days 00:00:03.110161,9.344347927444424,2290286.9034105833,,COMPLETE
185,185,675532.9594738493,2022-01-14 11:17:00.480622,2022-01-14 11:17:04.732799,0 days 00:00:04.252177,0.4335044943508991,41959.375811251695,,COMPLETE
186,186,99095631.60148786,2022-01-14 11:17:04.893542,2022-01-14 11:17:07.700774,0 days 00:00:02.807232,0.1088509245887237,6148197.183498083,,COMPLETE
187,187,9.223372036854776e+18,2022-01-14 11:17:07.926872,2022-01-14 11:17:08.162678,0 days 00:00:00.235806,0.05021840356162616,1721887.6617911176,,COMPLETE
188,188,8042788.410881629,2022-01-14 11:17:08.328042,2022-01-14 11:17:11.890413,0 days 00:00:03.562371,2.5793485290256597,499029.3017858567,,COMPLETE
189,189,109426.85400049223,2022-01-14 11:17:12.069203,2022-01-14 11:17:31.441486,0 days 00:00:19.372283,5.44323711510896,6793.996446326892,,COMPLETE
190,190,63437505.60616031,2022-01-14 11:17:31.606386,2022-01-14 11:17:36.887359,0 days 00:00:05.280973,5.366056586261744,3935800.4405717547,,COMPLETE
191,191,4758919.454104514,2022-01-14 11:17:37.122955,2022-01-14 11:17:42.220175,0 days 00:00:05.097220,8.010794690947039,295218.9938581462,,COMPLETE
192,192,36294500.6495877,2022-01-14 11:17:42.402484,2022-01-14 11:17:43.254888,0 days 00:00:00.852404,80.03958204449293,2249991.491024124,,COMPLETE
193,193,28409.122977890358,2022-01-14 11:17:44.161983,2022-01-14 11:17:48.442899,0 days 00:00:04.280916,12.19001344150364,1659.5298583046933,,COMPLETE
194,194,1177569557.553271,2022-01-14 11:17:48.608438,2022-01-14 11:17:51.707814,0 days 00:00:03.099376,12.674749998863925,73058750.89370704,,COMPLETE
195,195,241755.11379831773,2022-01-14 11:17:51.892767,2022-01-14 11:18:10.510047,0 days 00:00:18.617280,15.053396620729979,14841.589918183625,,COMPLETE
196,196,78905409.11391418,2022-01-14 11:18:10.685746,2022-01-14 11:18:13.032272,0 days 00:00:02.346526,15.491301620256628,4895288.521010177,,COMPLETE
197,197,727960.9066490467,2022-01-14 11:18:13.163830,2022-01-14 11:18:15.566990,0 days 00:00:02.403160,17.83630201931126,44940.992957874,,COMPLETE
198,198,865975.4731609073,2022-01-14 11:18:15.732954,2022-01-14 11:18:18.094785,0 days 00:00:02.361831,17.547669439793207,53510.77280768774,,COMPLETE
199,199,531408.7687295929,2022-01-14 11:18:18.249998,2022-01-14 11:18:20.902860,0 days 00:00:02.652862,16.11852242612593,32787.736989687495,,COMPLETE
200,200,51182465.353858694,2022-01-14 11:18:21.055405,2022-01-14 11:18:23.156466,0 days 00:00:02.101061,18.664725331815415,3175223.199416888,,COMPLETE
201,201,961021.6365883412,2022-01-14 11:18:23.281052,2022-01-14 11:18:25.379054,0 days 00:00:02.098002,16.429188825111268,59434.66205779587,,COMPLETE
202,202,33115229.797855273,2022-01-14 11:18:25.531101,2022-01-14 11:18:27.533589,0 days 00:00:02.002488,13.855721872155609,2054409.557737662,,COMPLETE
203,203,133181.37394543007,2022-01-14 11:18:27.677002,2022-01-14 11:18:31.778750,0 days 00:00:04.101748,10.956445850556793,8174.781777639764,,COMPLETE
204,204,37834748.46170623,2022-01-14 11:18:31.960057,2022-01-14 11:18:50.656638,0 days 00:00:18.696581,11.504169441075152,2347271.783177113,,COMPLETE
205,205,215484.7722693256,2022-01-14 11:18:50.782703,2022-01-14 11:18:53.421336,0 days 00:00:02.638633,21.252499681693575,13062.946027698592,,COMPLETE
206,206,76523738.32265618,2022-01-14 11:18:53.523993,2022-01-14 11:18:56.264759,0 days 00:00:02.740766,22.5862932883682,4747353.238482883,,COMPLETE
207,207,28091991.736970484,2022-01-14 11:18:56.414376,2022-01-14 11:18:58.527900,0 days 00:00:02.113524,18.59824826277329,1742644.0701004784,,COMPLETE
208,208,531968.9443204395,2022-01-14 11:18:58.638778,2022-01-14 11:19:00.394290,0 days 00:00:01.755512,20.78173409957441,32711.53437820696,,COMPLETE
209,209,206232.12668912823,2022-01-14 11:19:00.565957,2022-01-14 11:19:02.453049,0 days 00:00:01.887092,20.136692720086835,12517.069168501645,,COMPLETE
210,210,53185228.26917654,2022-01-14 11:19:02.610687,2022-01-14 11:19:04.482009,0 days 00:00:01.871322,21.67496498634359,3299406.906252782,,COMPLETE
211,211,465580.4583774282,2022-01-14 11:19:04.620248,2022-01-14 11:19:06.399790,0 days 00:00:01.779542,20.77558502634806,28592.68442491295,,COMPLETE
212,212,27537383.205053166,2022-01-14 11:19:06.542784,2022-01-14 11:19:08.513237,0 days 00:00:01.970453,24.00209983259919,1708102.5164449748,,COMPLETE
213,213,62515944.80109367,2022-01-14 11:19:08.614883,2022-01-14 11:19:10.494002,0 days 00:00:01.879119,15.116936610374447,3878461.129212864,,COMPLETE
214,214,31333761.093463216,2022-01-14 11:19:10.654797,2022-01-14 11:19:11.792358,0 days 00:00:01.137561,20.264045903160746,1943732.421578858,,COMPLETE
215,215,101803550.72735217,2022-01-14 11:19:11.954519,2022-01-14 11:19:13.933601,0 days 00:00:01.979082,16.660137368071947,6315908.620797269,,COMPLETE
216,216,31774205.37481498,2022-01-14 11:19:14.059762,2022-01-14 11:19:17.025891,0 days 00:00:02.966129,13.239167597386677,1971223.9133306732,,COMPLETE
217,217,665660.0900708325,2022-01-14 11:19:17.193327,2022-01-14 11:19:19.038048,0 days 00:00:01.844721,19.789489380999854,41031.32593017231,,COMPLETE
218,218,25421459.149437834,2022-01-14 11:19:19.193649,2022-01-14 11:19:21.940309,0 days 00:00:02.746660,22.634720407084746,1576860.8760221447,,COMPLETE
219,219,1011503.2847331833,2022-01-14 11:19:22.099458,2022-01-14 11:19:23.589499,0 days 00:00:01.490041,21.082174250643078,62455.641442429616,,COMPLETE
220,220,840819642.0107816,2022-01-14 11:19:23.708070,2022-01-14 11:19:26.019922,0 days 00:00:02.311852,15.868891810252531,52166014.82889527,,COMPLETE
221,221,51719601.32225455,2022-01-14 11:19:26.159081,2022-01-14 11:19:27.163105,0 days 00:00:01.004024,20.085278531326964,3208516.6599568757,,COMPLETE
222,222,1874704.194204226,2022-01-14 11:19:27.276927,2022-01-14 11:19:29.750455,0 days 00:00:02.473528,23.327238852155723,115953.69689714031,,COMPLETE
223,223,1690016.9758998747,2022-01-14 11:19:29.876795,2022-01-14 11:19:32.292482,0 days 00:00:02.415687,18.306526046661947,104617.80155423754,,COMPLETE
224,224,3446987.802858121,2022-01-14 11:19:32.458754,2022-01-14 11:19:35.475540,0 days 00:00:03.016786,11.178650785071753,213791.10182022594,,COMPLETE
225,225,1627071.7224516033,2022-01-14 11:19:35.572961,2022-01-14 11:19:37.827447,0 days 00:00:02.254486,13.485513618466637,100827.46972185056,,COMPLETE
226,226,77488619.31064044,2022-01-14 11:19:37.982512,2022-01-14 11:19:39.548370,0 days 00:00:01.565858,26.128539277787933,4807126.645328945,,COMPLETE
227,227,482790.6175083168,2022-01-14 11:19:39.696289,2022-01-14 11:19:42.696077,0 days 00:00:02.999788,19.354069057565653,29692.81205949174,,COMPLETE
228,228,31429162.32860631,2022-01-14 11:19:42.847996,2022-01-14 11:19:44.522399,0 days 00:00:01.674403,20.790554266748945,1949637.9744552528,,COMPLETE
229,229,687798.2311618881,2022-01-14 11:19:44.626425,2022-01-14 11:19:46.833403,0 days 00:00:02.206978,17.07447193660537,42467.626810847185,,COMPLETE
230,230,2163098.5215484546,2022-01-14 11:19:46.968505,2022-01-14 11:19:49.178123,0 days 00:00:02.209618,15.517028187395981,134036.03509574378,,COMPLETE
231,231,52818301.23645568,2022-01-14 11:19:49.314098,2022-01-14 11:19:51.932394,0 days 00:00:02.618296,18.942667376353455,3276707.0335720405,,COMPLETE
232,232,1984199.575091333,2022-01-14 11:19:52.498579,2022-01-14 11:19:57.987625,0 days 00:00:05.489046,11.019129565356065,123015.16854048776,,COMPLETE
233,233,34800891.230122395,2022-01-14 11:19:58.155189,2022-01-14 11:20:00.893140,0 days 00:00:02.737951,22.611868098541404,2158780.831170337,,COMPLETE
234,234,65651093.685917385,2022-01-14 11:20:01.050309,2022-01-14 11:20:03.054761,0 days 00:00:02.004452,14.621602092329265,4072983.978747166,,COMPLETE
235,235,159273.64613351144,2022-01-14 11:20:03.218110,2022-01-14 11:20:06.799930,0 days 00:00:03.581820,17.4442947252995,9666.041184826168,,COMPLETE
236,236,1103872.96604701,2022-01-14 11:20:06.949928,2022-01-14 11:20:09.299902,0 days 00:00:02.349974,17.60840472520202,68269.0464290272,,COMPLETE
237,237,31625626.99263313,2022-01-14 11:20:09.456292,2022-01-14 11:20:12.073878,0 days 00:00:02.617586,19.41134217648923,1961858.216834517,,COMPLETE
238,238,3772140.4359303284,2022-01-14 11:20:12.215698,2022-01-14 11:20:14.455573,0 days 00:00:02.239875,21.30700267446945,233725.92024712748,,COMPLETE
239,239,619219.9872484938,2022-01-14 11:20:14.626031,2022-01-14 11:20:18.079555,0 days 00:00:03.453524,12.701635295359432,38315.866996595694,,COMPLETE
240,240,34016077.56917165,2022-01-14 11:20:18.237255,2022-01-14 11:20:20.206644,0 days 00:00:01.969389,16.49166090323064,2110237.5871891454,,COMPLETE
241,241,181829.61717659078,2022-01-14 11:20:20.340426,2022-01-14 11:20:24.060958,0 days 00:00:03.720532,9.7675180335319,11215.51286833336,,COMPLETE
242,242,51187319.07484842,2022-01-14 11:20:24.166248,2022-01-14 11:20:26.300887,0 days 00:00:02.134639,13.844773186156697,3175639.623573694,,COMPLETE
243,243,346607.8919919902,2022-01-14 11:20:26.430530,2022-01-14 11:20:30.169505,0 days 00:00:03.738975,9.869235999652313,21437.04011599515,,COMPLETE
244,244,31887642.69823764,2022-01-14 11:20:30.334932,2022-01-14 11:20:34.149233,0 days 00:00:03.814301,10.387031400273484,1978298.726530684,,COMPLETE
245,245,590025.8744598404,2022-01-14 11:20:34.294747,2022-01-14 11:20:44.382188,0 days 00:00:10.087441,6.663387783842147,36594.01292608012,,COMPLETE
246,246,79691987.64559938,2022-01-14 11:20:44.542668,2022-01-14 11:20:47.264203,0 days 00:00:02.721535,9.086761823726256,4944202.205702379,,COMPLETE
247,247,532128.5074858861,2022-01-14 11:20:47.381087,2022-01-14 11:20:50.588568,0 days 00:00:03.207481,11.828728830983241,32932.18927665819,,COMPLETE
248,248,32330368.000717543,2022-01-14 11:20:50.691094,2022-01-14 11:20:54.455460,0 days 00:00:03.764366,9.780337328682641,2005777.5603243278,,COMPLETE
249,249,27882310.70493352,2022-01-14 11:20:54.600260,2022-01-14 11:20:56.452356,0 days 00:00:01.852096,14.480106788384163,1729733.8681965757,,COMPLETE
250,250,54414779.37267711,2022-01-14 11:20:56.597045,2022-01-14 11:20:59.201720,0 days 00:00:02.604675,11.842234543444114,3375923.6502826014,,COMPLETE
251,251,3995030.6532917665,2022-01-14 11:20:59.379666,2022-01-14 11:21:01.373809,0 days 00:00:01.994143,15.780118909852455,247686.70142997016,,COMPLETE
252,252,2732284.97434815,2022-01-14 11:21:01.509297,2022-01-14 11:21:03.747154,0 days 00:00:02.237857,18.229368081532634,169284.23521799064,,COMPLETE
253,253,26528132.713763554,2022-01-14 11:21:03.878501,2022-01-14 11:21:06.268149,0 days 00:00:02.389648,8.392722531077508,1645819.7768238022,,COMPLETE
254,254,59884086.45112213,2022-01-14 11:21:06.424502,2022-01-14 11:21:08.761710,0 days 00:00:02.337208,12.963666545332185,3715225.448229681,,COMPLETE
255,255,2277904.0813219766,2022-01-14 11:21:08.899060,2022-01-14 11:21:17.394186,0 days 00:00:08.495126,6.215882075330478,141319.9694243276,,COMPLETE
256,256,27008777.902101368,2022-01-14 11:21:17.532363,2022-01-14 11:21:19.517361,0 days 00:00:01.984998,16.825567932934764,1675482.1817269076,,COMPLETE
257,257,2477619.781246709,2022-01-14 11:21:19.628301,2022-01-14 11:21:24.438966,0 days 00:00:04.810665,10.098471097911396,153645.39137029025,,COMPLETE
258,258,1056590.4555886535,2022-01-14 11:21:24.581327,2022-01-14 11:21:26.792255,0 days 00:00:02.210928,24.031334182977787,65178.183847240856,,COMPLETE
259,259,667289.1888324323,2022-01-14 11:21:26.924106,2022-01-14 11:21:29.268977,0 days 00:00:02.344871,14.160989262192903,41264.584048334225,,COMPLETE
260,260,395200271.98232627,2022-01-14 11:21:29.422298,2022-01-14 11:21:32.361953,0 days 00:00:02.939655,18.998750149362813,24518791.465059265,,COMPLETE
261,261,85967858.77920003,2022-01-14 11:21:32.513247,2022-01-14 11:21:35.355867,0 days 00:00:02.842620,9.208282467581988,5333568.107789862,,COMPLETE
262,262,52782147.89102132,2022-01-14 11:21:35.482131,2022-01-14 11:21:37.496620,0 days 00:00:02.014489,16.729403629309054,3274517.6956227035,,COMPLETE
263,263,77439.93660773334,2022-01-14 11:21:37.663638,2022-01-14 11:21:42.023274,0 days 00:00:04.359636,10.803046072755759,4718.850193583129,,COMPLETE
264,264,29236472.98622686,2022-01-14 11:21:42.190950,2022-01-14 11:21:44.791874,0 days 00:00:02.600924,11.28797390539462,1813821.7873319946,,COMPLETE
265,265,60602011.82780125,2022-01-14 11:21:44.942205,2022-01-14 11:21:50.328411,0 days 00:00:05.386206,5.008077236545618,3759885.442343164,,COMPLETE
266,266,29951266.585010283,2022-01-14 11:21:50.484691,2022-01-14 11:21:53.493264,0 days 00:00:03.008573,7.427300101324173,1858214.0118131272,,COMPLETE
267,267,1384008.3761018259,2022-01-14 11:21:53.620294,2022-01-14 11:21:56.849179,0 days 00:00:03.228885,13.423228015513992,85748.72646549363,,COMPLETE
268,268,91875886.25549409,2022-01-14 11:21:57.015602,2022-01-14 11:22:00.621771,0 days 00:00:03.606169,10.51223744814899,5700091.105015081,,COMPLETE
269,269,2036461.9115334852,2022-01-14 11:22:00.790205,2022-01-14 11:22:04.893878,0 days 00:00:04.103673,7.191604946955576,126325.5739615477,,COMPLETE
270,270,53740786.418835185,2022-01-14 11:22:05.038734,2022-01-14 11:22:08.055602,0 days 00:00:03.016868,9.182294333148098,3334134.320719072,,COMPLETE
271,271,243704.47548210548,2022-01-14 11:22:08.206715,2022-01-14 11:22:11.403017,0 days 00:00:03.196302,12.001536479040723,15033.118251184085,,COMPLETE
272,272,696324662.7258017,2022-01-14 11:22:11.565485,2022-01-14 11:22:14.187943,0 days 00:00:02.622458,12.200994753913369,43201332.737782024,,COMPLETE
273,273,31648034.258594133,2022-01-14 11:22:14.332786,2022-01-14 11:22:16.814372,0 days 00:00:02.481586,12.118518510328357,1963421.4469398786,,COMPLETE
274,274,1499880.7337766464,2022-01-14 11:22:16.975503,2022-01-14 11:22:19.465380,0 days 00:00:02.489877,14.770382216648745,92906.2638252163,,COMPLETE
275,275,78338646.00850414,2022-01-14 11:22:19.597334,2022-01-14 11:22:23.205353,0 days 00:00:03.608019,10.028676105231614,4860221.729702632,,COMPLETE
276,276,1114368.599496129,2022-01-14 11:22:23.324403,2022-01-14 11:22:26.565231,0 days 00:00:03.240828,7.741402363286583,69108.18554166131,,COMPLETE
277,277,36980951.40440184,2022-01-14 11:22:26.694470,2022-01-14 11:22:45.216366,0 days 00:00:18.521896,4.222497635313358,2294396.3957766527,,COMPLETE
278,278,114852971.91988367,2022-01-14 11:22:45.358263,2022-01-14 11:22:48.468007,0 days 00:00:03.109744,12.981539965303504,7125608.362487093,,COMPLETE
279,279,52035274.422814965,2022-01-14 11:22:48.632072,2022-01-14 11:22:51.450995,0 days 00:00:02.818923,14.803450266303596,3228226.077607627,,COMPLETE
280,280,699851.259220104,2022-01-14 11:22:51.603435,2022-01-14 11:22:55.839096,0 days 00:00:04.235661,10.649817278738393,43338.51560780719,,COMPLETE
281,281,30109044.090031814,2022-01-14 11:22:55.993318,2022-01-14 11:22:58.355414,0 days 00:00:02.362096,18.398626036972125,1867791.001931849,,COMPLETE
282,282,2331131.2177645764,2022-01-14 11:22:58.519079,2022-01-14 11:23:02.586212,0 days 00:00:04.067133,12.80237330401506,144524.48307755258,,COMPLETE
283,283,82821082.68280326,2022-01-14 11:23:02.766967,2022-01-14 11:23:08.097316,0 days 00:00:05.330349,6.409397762433001,5138382.529422539,,COMPLETE
284,284,1349886.06818156,2022-01-14 11:23:08.277020,2022-01-14 11:23:11.635709,0 days 00:00:03.358689,9.831782918997009,83683.36844637692,,COMPLETE
285,285,543354.9259297834,2022-01-14 11:23:11.789693,2022-01-14 11:23:13.881855,0 days 00:00:02.092162,15.842838082354703,33535.53312493455,,COMPLETE
286,286,55283282.17172138,2022-01-14 11:23:14.013870,2022-01-14 11:23:15.792538,0 days 00:00:01.778668,20.452840815790918,3429605.486855205,,COMPLETE
287,287,33166101.368389435,2022-01-14 11:23:15.949181,2022-01-14 11:23:19.187295,0 days 00:00:03.238114,8.444470267698906,2057651.9429839416,,COMPLETE
288,288,30019765.703671716,2022-01-14 11:23:19.327434,2022-01-14 11:23:24.421863,0 days 00:00:05.094429,4.959856603553832,1862500.2654337848,,COMPLETE
289,289,351482.6410039817,2022-01-14 11:23:24.591823,2022-01-14 11:23:26.588165,0 days 00:00:01.996342,14.256667300277558,21668.56973855345,,COMPLETE
290,290,68295968.51942153,2022-01-14 11:23:26.719705,2022-01-14 11:23:29.056609,0 days 00:00:02.336904,17.69091252738088,4237003.994620612,,COMPLETE
291,291,28984565.303887267,2022-01-14 11:23:29.188946,2022-01-14 11:23:31.057067,0 days 00:00:01.868121,15.00706818366714,1798107.5708234187,,COMPLETE
292,292,3290930.6556120897,2022-01-14 11:23:31.210955,2022-01-14 11:23:34.278114,0 days 00:00:03.067159,13.352084372188237,204059.91850381385,,COMPLETE
293,293,675075.3198210944,2022-01-14 11:23:34.439319,2022-01-14 11:23:36.949366,0 days 00:00:02.510047,18.756377294302887,41637.41303646704,,COMPLETE
294,294,55829348.813673556,2022-01-14 11:23:37.105159,2022-01-14 11:23:40.327395,0 days 00:00:03.222236,22.23555309446413,3463439.389893983,,COMPLETE
295,295,314150.23883088026,2022-01-14 11:23:40.462956,2022-01-14 11:23:43.209081,0 days 00:00:02.746125,11.40880252997812,19417.315720187496,,COMPLETE
296,296,114461809.27784927,2022-01-14 11:23:43.372134,2022-01-14 11:23:46.224261,0 days 00:00:02.852127,11.571609713409739,7101371.666977938,,COMPLETE
297,297,1700455.8961199273,2022-01-14 11:23:46.371850,2022-01-14 11:23:51.263919,0 days 00:00:04.892069,11.178377631040027,105432.43408749039,,COMPLETE
298,298,33430732.51606304,2022-01-14 11:23:51.417821,2022-01-14 11:23:53.798791,0 days 00:00:02.380970,13.708560045604779,2073987.4184473136,,COMPLETE
